mil pop,unemployment %,mean income,median income,vacant housing units,rental vacany rate,% below poverty line,median house value,NAME,state,county,county_name,state_name
17.0,10.0,54511.0,40551.0,4938.0,7.1,11.7,120800.0,"Allegany County, Maryland",24,001,Allegany County, Maryland
12089.0,5.9,111210.0,89860.0,14209.0,4.5,3.8,334100.0,"Anne Arundel County, Maryland",24,003,Anne Arundel County, Maryland
798.0,7.6,109746.0,95828.0,3229.0,5.3,3.5,341800.0,"Calvert County, Maryland",24,009,Calvert County, Maryland
3413.0,6.1,133543.0,99435.0,17678.0,3.9,4.6,454700.0,"Montgomery County, Maryland",24,031,Montgomery County, Maryland
1818.0,4.8,100383.0,86987.0,4519.0,8.6,6.1,297200.0,"St. Mary's County, Maryland",24,037,St. Mary's County, Maryland
18.0,10.4,65761.0,47093.0,3423.0,4.6,11.9,187700.0,"Dorchester County, Maryland",24,019,Dorchester County, Maryland
79.0,7.5,79189.0,66396.0,5302.0,8.3,6.8,242900.0,"Cecil County, Maryland",24,015,Cecil County, Maryland
483.0,7.0,83609.0,63251.0,66894.0,7.9,5.2,363500.0,"Barnstable County, Massachusetts",25,001,Barnstable County, Massachusetts
29.0,8.9,69405.0,49956.0,13145.0,5.4,9.7,204700.0,"Berkshire County, Massachusetts",25,003,Berkshire County, Massachusetts
319.0,7.9,97204.0,75459.0,20505.0,7.0,5.9,328600.0,"Plymouth County, Massachusetts",25,023,Plymouth County, Massachusetts
226.0,6.9,119234.0,88262.0,12852.0,4.0,4.3,399500.0,"Norfolk County, Massachusetts",25,021,Norfolk County, Massachusetts
14.0,3.0,112938.0,84057.0,7840.0,20.6,6.1,902500.0,"Nantucket County, Massachusetts",25,019,Nantucket County, Massachusetts
20.0,8.3,68281.0,55653.0,4837.0,9.8,8.1,137200.0,"Monroe County, Michigan",26,115,Monroe County, Michigan
0.0,9.0,53715.0,41961.0,3857.0,5.0,13.7,98700.0,"Hillsdale County, Michigan",26,059,Hillsdale County, Michigan
0.0,8.7,52312.0,41617.0,6105.0,3.3,14.0,104200.0,"Oceana County, Michigan",26,127,Oceana County, Michigan
0.0,13.2,43907.0,33015.0,9898.0,4.1,20.4,79800.0,"Clare County, Michigan",26,035,Clare County, Michigan
0.0,7.0,49466.0,37813.0,1433.0,0.8,11.2,102000.0,"Keweenaw County, Michigan",26,083,Keweenaw County, Michigan
44.0,6.1,74006.0,58989.0,7564.0,4.7,6.1,155400.0,"Ottawa County, Michigan",26,139,Ottawa County, Michigan
58.0,9.3,49664.0,38829.0,3261.0,4.7,13.0,93300.0,"Alpena County, Michigan",26,007,Alpena County, Michigan
15.0,8.5,74352.0,54059.0,2578.0,3.2,9.1,131200.0,"Midland County, Michigan",26,111,Midland County, Michigan
7.0,12.4,46788.0,36063.0,6589.0,3.6,15.7,86900.0,"Ogemaw County, Michigan",26,129,Ogemaw County, Michigan
15.0,12.0,51769.0,41743.0,5153.0,14.9,10.7,96800.0,"Crawford County, Michigan",26,039,Crawford County, Michigan
14.0,8.5,53966.0,41912.0,1542.0,3.0,14.4,88900.0,"Gratiot County, Michigan",26,057,Gratiot County, Michigan
4.0,8.6,58847.0,48043.0,5448.0,3.9,9.6,114900.0,"Lenawee County, Michigan",26,091,Lenawee County, Michigan
54.0,12.5,50520.0,38434.0,5812.0,9.9,11.7,121300.0,"Mackinac County, Michigan",26,097,Mackinac County, Michigan
6.0,7.2,51004.0,37776.0,4838.0,8.0,11.1,93800.0,"Houghton County, Michigan",26,061,Houghton County, Michigan
1.0,13.2,38826.0,30439.0,10562.0,4.8,20.0,79500.0,"Lake County, Michigan",26,085,Lake County, Michigan
2.0,13.1,50825.0,41213.0,4415.0,11.4,9.2,92900.0,"Presque Isle County, Michigan",26,141,Presque Isle County, Michigan
107.0,9.1,65805.0,47476.0,9855.0,4.8,11.2,137100.0,"Kalamazoo County, Michigan",26,077,Kalamazoo County, Michigan
6.0,10.1,54443.0,43693.0,6633.0,3.8,14.2,101500.0,"Newaygo County, Michigan",26,123,Newaygo County, Michigan
